,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
loss,2.3750874996185303,2.2195143699645996,2.0329058170318604,1.9178415536880493,1.8063530921936035,1.7077711820602417,1.6578829288482666,1.5983576774597168,1.5305923223495483,1.5102585554122925,1.5213326215744019,1.4789161682128906,1.4164412021636963,1.4073103666305542,1.4110230207443237,1.3852239847183228,1.3472909927368164,1.3274497985839844,1.259207844734192,1.3173729181289673,1.2660752534866333,1.2004115581512451,1.2127553224563599,1.1811935901641846,1.1888045072555542,1.1777501106262207,1.1490654945373535,1.192423701286316,1.1155434846878052,1.1288731098175049,1.131128191947937,1.1046838760375977,1.0847845077514648,1.0653821229934692,1.04988694190979,1.0881048440933228,1.0433717966079712,1.0519243478775024,1.060715913772583,1.0347012281417847,1.0095264911651611,1.0179544687271118,0.9462104439735413,1.001813530921936,0.9561746120452881,0.9527832269668579,0.9843786358833313,0.9135095477104187,0.9301596879959106,0.888622522354126,0.9035251140594482,0.9154838919639587,0.8418126702308655,0.8805178999900818,0.8689396977424622,0.8497704863548279,0.8273324966430664,0.8502093553543091,0.8163897395133972,0.8064242601394653,0.8138684630393982,0.8129525780677795,0.8096485733985901,0.7903750538825989,0.7547945380210876,0.7847359776496887,0.7421761155128479,0.7648515105247498,0.7113502025604248,0.7484191656112671,0.7224026322364807,0.6868808269500732,0.6852342486381531,0.7155300378799438,0.6791478395462036,0.6904978156089783,0.6709131598472595,0.65204256772995,0.6814517974853516,0.6730333566665649,0.6597135663032532,0.6334054470062256,0.6355990767478943,0.6500166654586792,0.6067379713058472,0.6238236427307129,0.6261025071144104,0.6223602294921875,0.6488069295883179,0.5839349031448364,0.5764965415000916,0.5810791254043579,0.5897184610366821,0.5450292229652405,0.557631254196167,0.6103764772415161,0.5475929379463196,0.5664567351341248,0.5580563545227051,0.5348025560379028,0.561137855052948,0.5647244453430176,0.5299157500267029,0.5050948858261108,0.5124685168266296,0.5074117183685303,0.5393272638320923,0.5188066959381104,0.541762113571167,0.5476680397987366,0.5085450410842896,0.49556273221969604,0.5133575797080994,0.5040430426597595,0.4826928675174713,0.44568634033203125,0.49724239110946655,0.48829686641693115,0.4566618800163269,0.4693925976753235,0.4917523264884949,0.45653656125068665,0.46248143911361694,0.482242226600647,0.4869711399078369,0.46741390228271484,0.4533763527870178,0.4854249060153961,0.4327144920825958,0.43347492814064026,0.4721866250038147,0.45226913690567017,0.4426136314868927,0.47236260771751404,0.4161953628063202,0.4410146176815033,0.4706795811653137,0.41543474793434143,0.4441286623477936,0.4344027638435364,0.4238876402378082,0.4334288537502289,0.45265981554985046,0.41146373748779297,0.43264374136924744,0.42478102445602417,0.3641904592514038,0.4515513479709625,0.41362932324409485,0.4247432053089142,0.4359365701675415,0.4266328811645508,0.39611634612083435,0.4041866958141327,0.3576362431049347,0.4046591520309448,0.4187815487384796,0.38350826501846313,0.4097604751586914,0.4291669726371765,0.39005428552627563,0.39389199018478394,0.39782261848449707,0.37462514638900757,0.3759560286998749,0.39457857608795166,0.42397749423980713,0.4388338625431061,0.38705822825431824,0.3875289857387543,0.40053969621658325,0.3661828339099884,0.36819684505462646,0.3737087547779083,0.3873399794101715,0.3950203061103821,0.392762690782547,0.3719140887260437,0.38487762212753296,0.3644945025444031,0.3606261610984802,0.3799973428249359,0.32960745692253113,0.39189282059669495,0.36019158363342285,0.34222039580345154,0.37663787603378296,0.3440922498703003,0.38413381576538086,0.41462039947509766,0.3407686650753021,0.3763144314289093,0.40662556886672974,0.39085426926612854,0.38262662291526794,0.388710618019104,0.36861100792884827,0.37112677097320557,0.36001020669937134,0.3517580032348633
acc,0.15166666666666667,0.22333333333333333,0.3416666666666667,0.43666666666666665,0.505,0.56,0.535,0.535,0.565,0.5433333333333333,0.5133333333333333,0.51,0.5533333333333333,0.5566666666666666,0.52,0.55,0.5683333333333334,0.595,0.6466666666666666,0.5833333333333334,0.5916666666666667,0.6816666666666666,0.6616666666666666,0.645,0.675,0.645,0.6666666666666666,0.6283333333333333,0.67,0.6466666666666666,0.6733333333333333,0.6666666666666666,0.7183333333333334,0.69,0.7016666666666667,0.685,0.715,0.6833333333333333,0.6883333333333334,0.6916666666666667,0.6933333333333334,0.7033333333333334,0.765,0.7366666666666667,0.7416666666666667,0.7816666666666666,0.72,0.78,0.7583333333333333,0.7883333333333333,0.78,0.75,0.8233333333333334,0.775,0.79,0.8083333333333333,0.7983333333333333,0.775,0.805,0.8116666666666666,0.8066666666666666,0.8383333333333334,0.7866666666666666,0.8166666666666667,0.8366666666666667,0.815,0.83,0.8216666666666667,0.8483333333333334,0.81,0.8233333333333334,0.8366666666666667,0.835,0.815,0.8316666666666667,0.8316666666666667,0.8433333333333334,0.84,0.8266666666666667,0.84,0.8366666666666667,0.8516666666666667,0.8266666666666667,0.83,0.8383333333333334,0.8316666666666667,0.8433333333333334,0.85,0.8333333333333334,0.8533333333333334,0.875,0.8433333333333334,0.8516666666666667,0.8516666666666667,0.8416666666666667,0.825,0.8716666666666667,0.8433333333333334,0.8466666666666667,0.8783333333333333,0.8416666666666667,0.8533333333333334,0.8833333333333333,0.875,0.8533333333333334,0.875,0.8466666666666667,0.865,0.855,0.84,0.8716666666666667,0.8583333333333333,0.8616666666666667,0.8516666666666667,0.875,0.9,0.8533333333333334,0.8683333333333333,0.8816666666666667,0.885,0.8483333333333334,0.8566666666666667,0.8666666666666667,0.865,0.85,0.875,0.8816666666666667,0.855,0.86,0.8866666666666667,0.8533333333333334,0.8833333333333333,0.87,0.8583333333333333,0.8833333333333333,0.8766666666666667,0.8466666666666667,0.895,0.8816666666666667,0.87,0.8783333333333333,0.8783333333333333,0.86,0.8766666666666667,0.88,0.88,0.8966666666666666,0.845,0.8766666666666667,0.865,0.8633333333333333,0.855,0.8716666666666667,0.8883333333333333,0.9,0.8666666666666667,0.8666666666666667,0.8783333333333333,0.875,0.85,0.88,0.8833333333333333,0.865,0.8933333333333333,0.885,0.865,0.86,0.8533333333333334,0.8866666666666667,0.855,0.875,0.8966666666666666,0.89,0.8983333333333333,0.8866666666666667,0.8666666666666667,0.8633333333333333,0.88,0.8783333333333333,0.8916666666666667,0.88,0.8933333333333333,0.8966666666666666,0.86,0.8783333333333333,0.8966666666666666,0.8766666666666667,0.905,0.87,0.85,0.9033333333333333,0.8866666666666667,0.8666666666666667,0.8566666666666667,0.875,0.8683333333333333,0.8816666666666667,0.8766666666666667,0.8683333333333333,0.8904761904761904
