,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
train,0.7973794024369888,0.8922383575363044,0.9038224002670673,0.9130862961108329,0.9155399766316141,0.9180854615256218,0.9225004172926056,0.9245701886162577,0.9264229677850109,0.9279001836087465,0.9302036387915206,0.9320480721081622,0.9324319813052913,0.9333667167417793,0.93576197629778,0.9359038557836755,0.9362293440160241,0.9371056584877316,0.9383658821565681,0.9396344516775162,0.9401435486563178,0.9402854281422133,0.9402603905858788,0.9419128693039559,0.9430896344516775,0.942597229177099,0.9445167751627441,0.9448172258387582,0.9447838424303121,0.9458771490569187,0.9461275246202637,0.9097312635620097,0.9219106437433928,0.9250375563345018,0.927674845601736,0.9288655205029767,0.9303789016858621,0.9319979969954932,0.9330607021643577,0.9336004006009013,0.9355032548823234,0.9364491181216269,0.936766260501864,0.9370834028821009,0.9376119735158293,0.9387358816001781,0.9387470094029934,0.9396817448394814,0.9417014410504646,0.9418516663884716
val,0.599582707394425,0.5946419629444166,0.6049908195626773,0.5818561175095978,0.5935403104656986,0.6270572525454849,0.5904857285928893,0.5663495242864296,0.5477215823735604,0.613486897012185,0.5483224837255883,0.5986980470706059,0.5660323819061926,0.5683859122016358,0.5760307127357703,0.5667334334835586,0.5921548990151895,0.5965281255216157,0.5356200968118845,0.6076114171256886,0.6063428476047404,0.6370055082623935,0.5518611250208646,0.5346019028542814,0.5226506426306126,0.49801368719746286,0.6216324486730095,0.5163578701385412,0.6378234017693206,0.6019696210983141,0.5351861125020865,0.8917542981138374,0.9114672008012018,0.8492739108662994,0.9048072108162243,0.8758304122850943,0.9007344349858121,0.8596060757803372,0.8763478551160073,0.8929894842263395,0.8971624102820898,0.9267401101652478,0.9129360707728259,0.7972458688032048,0.9097813386746787,0.8678684693707227,0.8494575196127525,0.8459522617259222,0.8441161742613921,0.913670505758638
